query,subject,identity,alignment length,mismatches,gap opens,q start,q end,s start,s end,evalue,bit score
IGL,IGLV5-95*01,88.462,26,3,0,541242,541267,1,26,4.0,33.3
IGL,IGLV5-95*01,66.129,62,21,0,1100214,1100275,5,66,4.0,33.3
IGL,IGLV5-95*01,77.778,36,8,0,588479,588514,249,284,4.0,33.3
IGL,IGLV5-95*01,79.412,34,7,0,584579,584612,249,282,4.0,33.3
IGL,IGLV5-95*01,88.462,26,3,0,1116278,1116303,272,297,4.0,33.3
IGL,IGLV5-95*01,79.412,34,7,0,908012,908045,273,306,4.0,33.3
IGL,IGLV5-93*01,100.000,315,0,0,431931,432245,1,315,7.02e-141,500
IGL,IGLV5-93*01,77.143,315,72,0,297549,297863,1,315,3.57e-72,272
IGL,IGLV5-93*01,75.658,304,74,0,518070,518373,1,304,5.12e-65,248
IGL,IGLV5-93*01,74.598,311,79,0,268773,269083,1,311,1.38e-63,244
IGL,IGLV5-93*01,73.856,306,80,0,583145,583450,1,306,3.02e-60,232
IGL,IGLV5-93*01,74.013,304,79,0,557893,558196,1,304,3.02e-60,232
IGL,IGLV5-93*01,75.000,288,72,0,484902,485189,1,288,2.72e-59,229
IGL,IGLV5-93*01,73.052,308,83,0,631644,631951,2,309,2.45e-58,226
IGL,IGLV5-93*01,71.626,289,82,0,249447,249735,1,289,3.16e-50,199
IGL,IGLV5-93*01,70.492,305,90,0,92287,92591,7,311,3.16e-50,199
IGL,IGLV5-93*01,71.197,309,88,1,536337,536644,1,309,8.53e-49,194
IGL,IGLV5-93*01,70.139,288,86,0,164327,164614,1,288,6.22e-46,185
IGL,IGLV5-93*01,71.053,304,85,1,674097,674397,1,304,1.51e-43,177
IGL,IGLV5-93*01,69.466,262,78,1,446330,446589,13,274,4.74e-33,142
IGL,IGLV5-93*01,69.388,245,73,1,245845,246087,30,274,1.04e-29,131
IGL,IGLV5-93*01,68.459,279,85,2,96130,96406,1,278,3.11e-29,129
IGL,IGLV5-93*01,67.879,165,53,0,84309,84473,31,195,9.77e-19,95.1
IGL,IGLV5-93*01,77.143,105,24,0,16221,16325,105,1,8.79e-18,91.9
IGL,IGLV5-93*01,58.904,292,120,0,10144,10435,1,292,2.14e-15,84.0
IGL,IGLV5-93*01,68.056,144,46,0,263509,263652,124,267,2.14e-15,84.0
IGL,IGLV5-93*01,76.471,85,20,0,276663,276747,1,85,4.67e-12,72.9
IGL,IGLV5-93*01,76.543,81,19,0,511323,511403,1,81,4.20e-11,69.7
IGL,IGLV5-93*01,75.949,79,19,0,179936,180014,1,79,3.78e-10,66.6
IGL,IGLV5-93*01,68.807,109,34,0,161550,161658,24,132,3.78e-10,66.6
IGL,IGLV5-93*01,74.026,77,20,0,1114544,1114620,3,79,3.06e-08,60.2
IGL,IGLV5-93*01,61.151,139,54,0,948722,948860,1,139,2.23e-05,50.7
IGL,IGLV5-93*01,71.233,73,21,0,1056532,1056604,7,79,2.23e-05,50.7
IGL,IGLV5-93*01,74.194,62,16,0,208822,208883,246,307,6.70e-05,49.1
IGL,IGLV5-93*01,75.000,60,15,0,598256,598315,246,305,6.70e-05,49.1
IGL,IGLV5-93*01,60.432,139,55,0,1013268,1013406,1,139,2.01e-04,47.5
IGL,IGLV5-93*01,83.721,43,7,0,197775,197817,246,288,2.01e-04,47.5
IGL,IGLV5-93*01,83.721,43,7,0,441911,441953,246,288,2.01e-04,47.5
IGL,IGLV5-93*01,71.212,66,19,0,300237,300302,246,311,6.03e-04,46.0
IGL,IGLV5-93*01,69.118,68,21,0,841610,841677,1,68,0.005,42.8
IGL,IGLV5-93*01,82.500,40,7,0,495278,495317,246,285,0.005,42.8
IGL,IGLV5-93*01,58.993,139,57,0,1071352,1071490,1,139,0.016,41.2
IGL,IGLV5-93*01,67.647,68,22,0,904569,904636,1,68,0.049,39.6
IGL,IGLV5-93*01,83.333,36,6,0,578281,578316,243,278,0.049,39.6
IGL,IGLV5-93*01,58.273,139,58,0,854942,855080,1,139,0.15,38.0
IGL,IGLV5-93*01,58.273,139,58,0,1036896,1037034,1,139,0.15,38.0
IGL,IGLV5-93*01,68.254,63,20,0,218914,218976,7,69,0.15,38.0
IGL,IGLV5-93*01,66.176,68,23,0,187464,187531,1,68,0.44,36.5
IGL,IGLV5-93*01,66.176,68,23,0,1123971,1124038,1,68,0.44,36.5
IGL,IGLV5-93*01,66.667,66,22,0,992786,992851,1,66,0.44,36.5
IGL,IGLV5-93*01,65.672,67,23,0,262286,262352,1,67,1.3,34.9
IGL,IGLV5-93*01,72.340,47,13,0,1067994,1068040,9,55,1.3,34.9
IGL,IGLV5-93*01,76.923,39,9,0,630116,630154,246,284,1.3,34.9
IGL,IGLV5-93*01,81.818,33,6,0,669987,670019,246,278,1.3,34.9
IGL,IGLV5-93*01,81.818,33,6,0,276906,276938,256,288,1.3,34.9
IGL,IGLV5-93*01,65.152,66,23,0,522710,522775,1,66,4.0,33.3
IGL,IGLV5-93*01,88.462,26,3,0,636192,636217,1,26,4.0,33.3
IGL,IGLV5-93*01,67.241,58,19,0,1100218,1100275,9,66,4.0,33.3
IGL,IGLV4-9*01,100.000,314,0,0,1114542,1114855,1,314,2.11e-140,499
IGL,IGLV4-9*01,83.942,274,44,0,276665,276938,3,276,2.48e-79,296
IGL,IGLV4-9*01,80.313,320,57,1,1056526,1056845,1,314,2.60e-69,263
IGL,IGLV4-9*01,69.534,279,82,1,511325,511603,3,278,1.76e-34,147
IGL,IGLV4-9*01,69.314,277,81,3,236742,237015,3,278,7.56e-27,122
IGL,IGLV4-9*01,78.571,84,18,0,164329,164412,3,86,1.73e-13,77.7
IGL,IGLV4-9*01,73.958,96,25,0,855116,855211,181,276,1.56e-12,74.5
IGL,IGLV4-9*01,73.958,96,25,0,1095203,1095298,181,276,1.56e-12,74.5
IGL,IGLV4-9*01,79.221,77,16,0,249449,249525,3,79,4.67e-12,72.9
IGL,IGLV4-9*01,73.684,95,25,0,948896,948990,181,275,4.67e-12,72.9
IGL,IGLV4-9*01,73.684,95,25,0,1037070,1037164,181,275,4.67e-12,72.9
IGL,IGLV4-9*01,78.667,75,16,0,268777,268851,5,79,4.20e-11,69.7
IGL,IGLV4-9*01,72.632,95,26,0,1071526,1071620,181,275,4.20e-11,69.7
IGL,IGLV4-9*01,71.579,95,27,0,841771,841865,181,275,3.78e-10,66.6
IGL,IGLV4-9*01,75.641,78,19,0,179939,180016,4,81,1.13e-09,65.0
IGL,IGLV4-9*01,75.325,77,19,0,557895,557971,3,79,3.40e-09,63.4
IGL,IGLV4-9*01,70.526,95,28,0,495225,495319,181,275,3.40e-09,63.4
IGL,IGLV4-9*01,70.526,95,28,0,598203,598297,181,275,3.40e-09,63.4
IGL,IGLV4-9*01,69.792,96,29,0,845542,845637,181,276,1.02e-08,61.8
IGL,IGLV4-9*01,74.026,77,20,0,297551,297627,3,79,3.06e-08,60.2
IGL,IGLV4-9*01,74.026,77,20,0,431933,432009,3,79,3.06e-08,60.2
IGL,IGLV4-9*01,74.026,77,20,0,518072,518148,3,79,3.06e-08,60.2
IGL,IGLV4-9*01,74.026,77,20,0,583147,583223,3,79,3.06e-08,60.2
IGL,IGLV4-9*01,71.429,84,24,0,16240,16323,86,3,9.19e-08,58.6
IGL,IGLV4-9*01,73.333,75,20,0,92286,92360,6,80,2.76e-07,57.1
IGL,IGLV4-9*01,64.167,120,43,0,484996,485115,89,208,8.27e-07,55.5
IGL,IGLV4-9*01,82.692,52,9,0,441902,441953,225,276,8.27e-07,55.5
IGL,IGLV4-9*01,63.866,119,43,0,631738,631856,90,208,2.48e-06,53.9
IGL,IGLV4-9*01,64.286,112,40,0,518172,518283,97,208,7.45e-06,52.3
IGL,IGLV4-9*01,80.769,52,10,0,197766,197817,225,276,7.45e-06,52.3
IGL,IGLV4-9*01,70.130,77,23,0,484904,484980,3,79,2.23e-05,50.7
IGL,IGLV4-9*01,70.130,77,23,0,631645,631721,3,79,2.23e-05,50.7
IGL,IGLV4-9*01,65.979,97,33,0,974423,974519,181,277,2.23e-05,50.7
IGL,IGLV4-9*01,78.846,52,11,0,208813,208864,225,276,6.70e-05,49.1
IGL,IGLV4-9*01,84.091,44,7,0,485147,485190,234,277,6.70e-05,49.1
IGL,IGLV4-9*01,84.091,44,7,0,536581,536624,234,277,6.70e-05,49.1
IGL,IGLV4-9*01,84.091,44,7,0,631888,631931,234,277,6.70e-05,49.1
IGL,IGLV4-9*01,68.831,77,24,0,536339,536415,3,79,2.01e-04,47.5
IGL,IGLV4-9*01,64.948,97,34,0,1060714,1060810,180,276,2.01e-04,47.5
IGL,IGLV4-9*01,83.721,43,7,0,518315,518357,234,276,2.01e-04,47.5
IGL,IGLV4-9*01,83.721,43,7,0,583391,583433,235,277,2.01e-04,47.5
IGL,IGLV4-9*01,64.894,94,33,0,531890,531983,182,275,6.03e-04,46.0
IGL,IGLV4-9*01,64.894,94,33,0,550489,550582,182,275,6.03e-04,46.0
IGL,IGLV4-9*01,70.313,64,19,0,1123975,1124038,5,68,0.005,42.8
IGL,IGLV4-9*01,73.214,56,15,0,249542,249597,90,145,0.005,42.8
IGL,IGLV4-9*01,63.830,94,34,0,480563,480656,182,275,0.005,42.8
IGL,IGLV4-9*01,63.830,94,34,0,654396,654489,182,275,0.005,42.8
IGL,IGLV4-9*01,76.000,50,12,0,708571,708620,228,277,0.005,42.8
IGL,IGLV4-9*01,79.545,44,9,0,10389,10432,234,277,0.005,42.8
IGL,IGLV4-9*01,76.000,50,12,0,513686,513735,277,228,0.005,42.8
IGL,IGLV4-9*01,65.432,81,28,0,10146,10226,3,83,0.016,41.2
IGL,IGLV4-9*01,61.682,107,41,0,536444,536550,102,208,0.016,41.2
IGL,IGLV4-9*01,93.103,29,2,0,576079,576107,247,275,0.016,41.2
IGL,IGLV4-9*01,68.750,64,20,0,1013272,1013335,5,68,0.049,39.6
IGL,IGLV4-9*01,73.469,49,13,0,245846,245894,31,79,0.15,38.0
IGL,IGLV4-9*01,67.742,62,20,0,1100214,1100275,5,66,0.44,36.5
IGL,IGLV4-9*01,86.667,30,4,0,522714,522743,5,34,0.44,36.5
IGL,IGLV4-9*01,86.667,30,4,0,541246,541275,5,34,0.44,36.5
IGL,IGLV4-9*01,86.667,30,4,0,636196,636225,5,34,0.44,36.5
IGL,IGLV4-9*01,80.556,36,7,0,297657,297692,103,138,0.44,36.5
IGL,IGLV4-9*01,84.375,32,5,0,172697,172728,246,277,0.44,36.5
IGL,IGLV4-9*01,74.419,43,11,0,92526,92568,234,276,1.3,34.9
IGL,IGLV4-9*01,65.625,64,22,0,904573,904636,5,68,4.0,33.3
IGL,IGLV4-9*01,65.625,64,22,0,948726,948789,5,68,4.0,33.3
IGL,IGLV4-9*01,83.333,30,5,0,562729,562758,5,34,4.0,33.3
IGL,IGLV4-9*01,66.667,60,20,0,1001163,1001222,6,65,4.0,33.3
IGL,IGLV4-9*01,66.667,60,20,0,187472,187531,9,68,4.0,33.3
IGL,IGLV5-87*01,100.000,312,0,0,484902,485213,1,312,1.90e-139,496
IGL,IGLV5-87*01,94.212,311,18,0,631644,631954,2,312,8.54e-122,437
IGL,IGLV5-87*01,91.987,312,24,1,536337,536647,1,312,2.68e-111,402
IGL,IGLV5-87*01,88.782,312,35,0,518070,518381,1,312,4.75e-106,385
IGL,IGLV5-87*01,88.782,312,35,0,583145,583456,1,312,4.75e-106,385
IGL,IGLV5-87*01,88.141,312,37,0,557893,558204,1,312,3.85e-104,378
IGL,IGLV5-87*01,84.722,288,44,0,297549,297836,1,288,5.19e-86,318
IGL,IGLV5-87*01,83.681,288,47,0,268773,269060,1,288,3.79e-83,309
IGL,IGLV5-87*01,80.565,283,55,0,92286,92568,6,288,3.96e-73,275
IGL,IGLV5-87*01,80.128,312,59,1,674097,674405,1,312,3.57e-72,272
IGL,IGLV5-87*01,76.282,312,74,0,249447,249758,1,312,7.80e-69,261
IGL,IGLV5-87*01,78.125,288,63,0,164327,164614,1,288,7.02e-68,258
IGL,IGLV5-87*01,75.000,288,72,0,431931,432218,1,288,2.72e-59,229
IGL,IGLV5-87*01,73.626,273,70,1,446321,446591,4,276,6.22e-46,185
IGL,IGLV5-87*01,74.552,279,68,2,96130,96406,1,278,1.87e-45,183
IGL,IGLV5-87*01,68.301,306,97,0,10144,10449,1,306,5.04e-44,179
IGL,IGLV5-87*01,72.470,247,66,1,245845,246089,30,276,2.41e-37,156
IGL,IGLV5-87*01,68.750,208,65,0,233980,234187,1,208,8.40e-28,125
IGL,IGLV5-87*01,70.779,154,45,0,263509,263662,124,277,4.02e-21,103
IGL,IGLV5-87*01,75.510,98,24,0,16228,16325,98,1,1.92e-14,80.8
IGL,IGLV5-87*01,66.926,257,79,3,161550,161804,24,276,1.73e-13,77.7
IGL,IGLV5-87*01,69.421,121,37,0,197697,197817,168,288,5.19e-13,76.1
IGL,IGLV5-87*01,69.421,121,37,0,208744,208864,168,288,5.19e-13,76.1
IGL,IGLV5-87*01,70.755,106,31,0,441848,441953,183,288,1.40e-11,71.3
IGL,IGLV5-87*01,75.309,81,20,0,511323,511403,1,81,3.78e-10,66.6
IGL,IGLV5-87*01,95.238,42,2,0,904796,904837,246,287,1.02e-08,61.8
IGL,IGLV5-87*01,95.238,42,2,0,1013495,1013536,246,287,1.02e-08,61.8
IGL,IGLV5-87*01,93.023,43,3,0,855169,855211,246,288,3.06e-08,60.2
IGL,IGLV5-87*01,64.063,128,46,0,575839,575966,1,128,9.19e-08,58.6
IGL,IGLV5-87*01,72.500,80,22,0,276663,276742,1,80,9.19e-08,58.6
IGL,IGLV5-87*01,92.857,42,3,0,495278,495319,246,287,9.19e-08,58.6
IGL,IGLV5-87*01,92.857,42,3,0,598256,598297,246,287,9.19e-08,58.6
IGL,IGLV5-87*01,92.857,42,3,0,609088,609129,246,287,9.19e-08,58.6
IGL,IGLV5-87*01,92.857,42,3,0,948949,948990,246,287,9.19e-08,58.6
IGL,IGLV5-87*01,92.857,42,3,0,1037123,1037164,246,287,9.19e-08,58.6
IGL,IGLV5-87*01,92.857,42,3,0,1071579,1071620,246,287,9.19e-08,58.6
IGL,IGLV5-87*01,72.152,79,22,0,179936,180014,1,79,2.76e-07,57.1
IGL,IGLV5-87*01,70.588,85,25,0,974453,974537,223,307,2.76e-07,57.1
IGL,IGLV5-87*01,88.889,45,5,0,522934,522978,246,290,2.76e-07,57.1
IGL,IGLV5-87*01,63.281,128,47,0,1013268,1013395,1,128,8.27e-07,55.5
IGL,IGLV5-87*01,64.167,120,43,0,1114630,1114749,95,214,8.27e-07,55.5
IGL,IGLV5-87*01,70.238,84,25,0,187665,187748,223,306,8.27e-07,55.5
IGL,IGLV5-87*01,90.476,42,4,0,603264,603305,246,287,8.27e-07,55.5
IGL,IGLV5-87*01,74.627,67,17,0,1020330,1020396,222,288,2.48e-06,53.9
IGL,IGLV5-87*01,69.412,85,26,0,875036,875120,223,307,2.48e-06,53.9
IGL,IGLV5-87*01,69.412,85,26,0,898283,898367,223,307,2.48e-06,53.9
IGL,IGLV5-87*01,72.000,75,21,0,845572,845646,223,297,2.48e-06,53.9
IGL,IGLV5-87*01,86.667,45,6,0,636416,636460,246,290,2.48e-06,53.9
IGL,IGLV5-87*01,88.372,43,5,0,276896,276938,246,288,2.48e-06,53.9
IGL,IGLV5-87*01,88.372,43,5,0,289262,289304,246,288,2.48e-06,53.9
IGL,IGLV5-87*01,62.500,128,48,0,480388,480515,1,128,7.45e-06,52.3
IGL,IGLV5-87*01,74.242,66,17,0,921552,921617,223,288,7.45e-06,52.3
IGL,IGLV5-87*01,86.364,44,6,0,541466,541509,246,289,7.45e-06,52.3
IGL,IGLV5-87*01,88.095,42,5,0,562949,562990,246,287,7.45e-06,52.3
IGL,IGLV5-87*01,90.000,40,4,0,1004434,1004473,248,287,7.45e-06,52.3
IGL,IGLV5-87*01,70.130,77,23,0,1114544,1114620,3,79,2.23e-05,50.7
IGL,IGLV5-87*01,67.816,87,28,0,226894,226980,202,288,2.23e-05,50.7
IGL,IGLV5-87*01,68.675,83,26,0,942458,942540,223,305,2.23e-05,50.7
IGL,IGLV5-87*01,79.245,53,11,0,470228,470280,245,297,2.23e-05,50.7
IGL,IGLV5-87*01,86.047,43,6,0,300237,300279,246,288,2.23e-05,50.7
IGL,IGLV5-87*01,61.719,128,49,0,904569,904696,1,128,6.70e-05,49.1
IGL,IGLV5-87*01,61.719,128,49,0,948722,948849,1,128,6.70e-05,49.1
IGL,IGLV5-87*01,72.059,68,19,0,1236734,1236801,223,290,6.70e-05,49.1
IGL,IGLV5-87*01,72.727,66,18,0,867589,867654,223,288,6.70e-05,49.1
IGL,IGLV5-87*01,72.727,66,18,0,893805,893870,223,288,6.70e-05,49.1
IGL,IGLV5-87*01,72.727,66,18,0,917075,917140,223,288,6.70e-05,49.1
IGL,IGLV5-87*01,72.727,66,18,0,937979,938044,223,288,6.70e-05,49.1
IGL,IGLV5-87*01,72.727,66,18,0,966812,966877,223,288,6.70e-05,49.1
IGL,IGLV5-87*01,72.727,66,18,0,1001353,1001418,223,288,6.70e-05,49.1
IGL,IGLV5-87*01,84.091,44,7,0,1114775,1114818,246,289,6.70e-05,49.1
IGL,IGLV5-87*01,85.714,42,6,0,78037,78078,246,287,6.70e-05,49.1
IGL,IGLV5-87*01,85.714,42,6,0,832265,832306,246,287,6.70e-05,49.1
IGL,IGLV5-87*01,76.000,75,17,1,16119,16193,215,142,6.70e-05,49.1
IGL,IGLV5-87*01,73.770,61,16,0,1243082,1243142,6,66,2.01e-04,47.5
IGL,IGLV5-87*01,67.059,85,28,0,850743,850827,228,312,2.01e-04,47.5
IGL,IGLV5-87*01,89.189,37,4,0,578280,578316,242,278,2.01e-04,47.5
IGL,IGLV5-87*01,83.721,43,7,0,489938,489980,245,287,2.01e-04,47.5
IGL,IGLV5-87*01,81.818,44,8,0,630115,630158,245,288,6.03e-04,46.0
IGL,IGLV5-87*01,81.818,44,8,0,669986,670029,245,288,6.03e-04,46.0
IGL,IGLV5-87*01,83.333,42,7,0,969081,969122,246,287,6.03e-04,46.0
IGL,IGLV5-87*01,68.000,75,24,0,1056530,1056604,5,79,0.002,44.4
IGL,IGLV5-87*01,84.615,39,6,0,37681,37719,249,287,0.002,44.4
IGL,IGLV5-87*01,90.909,33,3,0,708589,708621,258,290,0.002,44.4
IGL,IGLV5-87*01,80.000,45,9,0,513685,513729,290,246,0.002,44.4
IGL,IGLV5-87*01,82.500,40,7,0,257002,257041,246,285,0.005,42.8
IGL,IGLV5-87*01,77.083,48,11,0,444280,444327,259,306,0.005,42.8
IGL,IGLV5-87*01,79.070,43,9,0,1068225,1068267,267,309,0.016,41.2
IGL,IGLV5-87*01,59.375,128,52,0,992786,992913,1,128,0.049,39.6
IGL,IGLV5-87*01,69.355,62,19,0,1227513,1227574,5,66,0.049,39.6
IGL,IGLV5-87*01,70.000,60,18,0,916885,916944,6,65,0.049,39.6
IGL,IGLV5-87*01,70.000,60,18,0,1001163,1001222,6,65,0.049,39.6
IGL,IGLV5-87*01,71.429,56,16,0,867403,867458,10,65,0.049,39.6
IGL,IGLV5-87*01,72.222,54,15,0,1068050,1068103,74,127,0.049,39.6
IGL,IGLV5-87*01,85.294,34,5,0,273904,273937,249,282,0.049,39.6
IGL,IGLV5-87*01,71.698,53,15,0,867458,867510,74,126,0.15,38.0
IGL,IGLV5-87*01,81.081,37,7,0,1076559,1076595,102,138,0.15,38.0
IGL,IGLV5-87*01,76.744,43,10,0,633074,633116,246,288,0.15,38.0
IGL,IGLV5-87*01,79.487,39,8,0,172691,172729,252,290,0.15,38.0
IGL,IGLV5-87*01,66.176,68,23,0,841610,841677,1,68,0.44,36.5
IGL,IGLV5-87*01,92.308,26,2,0,262286,262311,1,26,0.44,36.5
IGL,IGLV5-87*01,92.308,26,2,0,522710,522735,1,26,0.44,36.5
IGL,IGLV5-87*01,92.308,26,2,0,541242,541267,1,26,0.44,36.5
IGL,IGLV5-87*01,68.333,60,19,0,893615,893674,6,65,0.44,36.5
IGL,IGLV5-87*01,68.333,60,19,0,937789,937848,6,65,0.44,36.5
IGL,IGLV5-87*01,82.353,34,6,0,1046616,1046649,95,128,0.44,36.5
IGL,IGLV5-87*01,100.000,22,0,0,916976,916997,106,127,0.44,36.5
IGL,IGLV5-87*01,100.000,22,0,0,966713,966734,106,127,0.44,36.5
IGL,IGLV5-87*01,100.000,22,0,0,1001254,1001275,106,127,0.44,36.5
IGL,IGLV5-87*01,100.000,22,0,0,1236636,1236657,107,128,0.44,36.5
IGL,IGLV5-87*01,77.500,40,9,0,588475,588514,245,284,0.44,36.5
IGL,IGLV5-87*01,75.000,44,11,0,236971,237014,246,289,0.44,36.5
IGL,IGLV5-87*01,95.833,24,1,0,486324,486347,246,269,0.44,36.5
IGL,IGLV5-87*01,95.833,24,1,0,537765,537788,246,269,0.44,36.5
IGL,IGLV5-87*01,57.554,139,59,0,1123971,1124109,1,139,1.3,34.9
IGL,IGLV5-87*01,67.213,61,20,0,1232313,1232373,6,66,1.3,34.9
IGL,IGLV5-87*01,69.811,53,16,0,893674,893726,74,126,1.3,34.9
IGL,IGLV5-87*01,69.811,53,16,0,937848,937900,74,126,1.3,34.9
IGL,IGLV5-87*01,71.429,49,14,0,598108,598156,80,128,1.3,34.9
IGL,IGLV5-87*01,71.429,49,14,0,603116,603164,80,128,1.3,34.9
IGL,IGLV5-87*01,95.652,23,1,0,1243173,1243195,106,128,1.3,34.9
IGL,IGLV5-87*01,100.000,21,0,0,874939,874959,108,128,1.3,34.9
IGL,IGLV5-87*01,100.000,21,0,0,898186,898206,108,128,1.3,34.9
IGL,IGLV5-87*01,100.000,21,0,0,921455,921475,108,128,1.3,34.9
IGL,IGLV5-87*01,100.000,21,0,0,942361,942381,108,128,1.3,34.9
IGL,IGLV5-87*01,100.000,21,0,0,974356,974376,108,128,1.3,34.9
IGL,IGLV5-87*01,83.871,31,5,0,26499,26529,184,214,1.3,34.9
IGL,IGLV5-87*01,78.378,37,8,0,584576,584612,246,282,1.3,34.9
IGL,IGLV5-87*01,78.378,37,8,0,79948,79984,251,287,1.3,34.9
IGL,IGLV5-87*01,92.000,25,2,0,958557,958581,264,288,1.3,34.9
IGL,IGLV5-87*01,88.462,26,3,0,562725,562750,1,26,4.0,33.3
IGL,IGLV5-87*01,88.462,26,3,0,636192,636217,1,26,4.0,33.3
IGL,IGLV5-87*01,61.111,90,35,0,218912,219001,5,94,4.0,33.3
IGL,IGLV5-87*01,95.455,22,1,0,884608,884629,107,128,4.0,33.3
IGL,IGLV5-87*01,95.455,22,1,0,907865,907886,107,128,4.0,33.3
IGL,IGLV5-87*01,95.455,22,1,0,958418,958439,107,128,4.0,33.3
IGL,IGLV5-87*01,100.000,20,0,0,845476,845495,109,128,4.0,33.3
IGL,IGLV5-87*01,79.412,34,7,0,1013438,1013471,183,216,4.0,33.3
IGL,IGLV5-87*01,73.810,42,11,0,1234948,1234989,42,1,4.0,33.3
IGL,IGLV5-83*01,100.000,312,0,0,518070,518381,1,312,1.90e-139,496
IGL,IGLV5-83*01,93.590,312,20,0,557893,558204,1,312,2.31e-120,432
IGL,IGLV5-83*01,92.308,312,24,0,583145,583456,1,312,1.51e-116,420
IGL,IGLV5-83*01,88.782,312,35,0,484902,485213,1,312,4.75e-106,385
IGL,IGLV5-83*01,89.109,303,33,0,631644,631946,2,304,1.15e-103,377
IGL,IGLV5-83*01,87.171,304,38,1,536337,536639,1,304,4.02e-94,345
IGL,IGLV5-83*01,86.288,299,41,0,297549,297847,1,299,4.02e-94,345
IGL,IGLV5-83*01,84.539,304,47,0,268773,269076,1,304,8.80e-91,334
IGL,IGLV5-83*01,85.256,312,43,1,674097,674405,1,312,1.92e-87,323
IGL,IGLV5-83*01,80.128,312,62,0,249447,249758,1,312,2.76e-80,299
IGL,IGLV5-83*01,80.268,299,59,0,92286,92584,6,304,6.04e-77,288
IGL,IGLV5-83*01,78.964,309,65,0,164327,164635,1,309,5.43e-76,285
IGL,IGLV5-83*01,75.658,304,74,0,431931,432234,1,304,5.12e-65,248
IGL,IGLV5-83*01,76.557,273,62,1,446321,446591,4,276,1.44e-53,210
IGL,IGLV5-83*01,77.061,279,61,2,96130,96406,1,278,3.90e-52,206
IGL,IGLV5-83*01,74.275,276,67,2,245818,246089,1,276,4.08e-42,172
IGL,IGLV5-83*01,68.197,305,94,1,233980,234281,1,305,1.95e-35,150
IGL,IGLV5-83*01,66.319,288,97,0,10144,10431,1,288,1.95e-35,150
IGL,IGLV5-83*01,68.482,257,75,3,161550,161804,24,276,2.64e-17,90.3
IGL,IGLV5-83*01,74.419,129,32,1,16197,16325,128,1,2.37e-16,87.2
IGL,IGLV5-83*01,64.621,277,93,2,203696,203967,2,278,6.41e-15,82.4
IGL,IGLV5-83*01,77.011,87,20,0,511323,511409,1,87,5.19e-13,76.1
IGL,IGLV5-83*01,77.215,79,18,0,179936,180014,1,79,4.20e-11,69.7
IGL,IGLV5-83*01,70.476,105,31,0,197713,197817,184,288,4.20e-11,69.7
IGL,IGLV5-83*01,70.476,105,31,0,208760,208864,184,288,4.20e-11,69.7
IGL,IGLV5-83*01,76.250,80,19,0,276663,276742,1,80,1.26e-10,68.2
IGL,IGLV5-83*01,69.524,105,32,0,441849,441953,184,288,3.78e-10,66.6
IGL,IGLV5-83*01,64.844,128,45,0,1013268,1013395,1,128,1.02e-08,61.8
IGL,IGLV5-83*01,95.238,42,2,0,904796,904837,246,287,1.02e-08,61.8
IGL,IGLV5-83*01,95.238,42,2,0,1013495,1013536,246,287,1.02e-08,61.8
IGL,IGLV5-83*01,74.026,77,20,0,1114544,1114620,3,79,3.06e-08,60.2
IGL,IGLV5-83*01,81.356,59,11,0,598256,598314,246,304,3.06e-08,60.2
IGL,IGLV5-83*01,93.023,43,3,0,855169,855211,246,288,3.06e-08,60.2
IGL,IGLV5-83*01,64.063,128,46,0,904569,904696,1,128,9.19e-08,58.6
IGL,IGLV5-83*01,92.857,42,3,0,495278,495319,246,287,9.19e-08,58.6
IGL,IGLV5-83*01,92.857,42,3,0,609088,609129,246,287,9.19e-08,58.6
IGL,IGLV5-83*01,92.857,42,3,0,948949,948990,246,287,9.19e-08,58.6
IGL,IGLV5-83*01,92.857,42,3,0,1037123,1037164,246,287,9.19e-08,58.6
IGL,IGLV5-83*01,92.857,42,3,0,1071579,1071620,246,287,9.19e-08,58.6
IGL,IGLV5-83*01,63.281,128,47,0,948722,948849,1,128,8.27e-07,55.5
IGL,IGLV5-83*01,82.692,52,9,0,276896,276947,246,297,8.27e-07,55.5
IGL,IGLV5-83*01,90.476,42,4,0,603264,603305,246,287,8.27e-07,55.5
IGL,IGLV5-83*01,62.992,127,47,0,26329,26455,2,128,2.48e-06,53.9
IGL,IGLV5-83*01,88.372,43,5,0,289262,289304,246,288,2.48e-06,53.9
IGL,IGLV5-83*01,88.372,43,5,0,522934,522976,246,288,2.48e-06,53.9
IGL,IGLV5-83*01,64.286,112,40,0,1114638,1114749,103,214,7.45e-06,52.3
IGL,IGLV5-83*01,88.095,42,5,0,187688,187729,246,287,7.45e-06,52.3
IGL,IGLV5-83*01,88.095,42,5,0,562949,562990,246,287,7.45e-06,52.3
IGL,IGLV5-83*01,88.095,42,5,0,636416,636457,246,287,7.45e-06,52.3
IGL,IGLV5-83*01,90.000,40,4,0,1004434,1004473,248,287,7.45e-06,52.3
IGL,IGLV5-83*01,75.410,61,15,0,1243082,1243142,6,66,2.23e-05,50.7
IGL,IGLV5-83*01,86.047,43,6,0,300237,300279,246,288,2.23e-05,50.7
IGL,IGLV5-83*01,86.047,43,6,0,541466,541508,246,288,2.23e-05,50.7
IGL,IGLV5-83*01,61.719,128,49,0,992786,992913,1,128,6.70e-05,49.1
